POA_CODE_2021,POA_NAME_2021,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022r,2023p
3589,3589,361.58424908424905,357.65201465201466,353.0,347.2948717948718,341.5897435897436,337.65750915750914,339.8168498168498,344.8021978021978,348.73443223443223,352.6135531135531,354.7728937728938,355.492673992674,353.7197802197802
3590,3590,378.0,371.0,363.0,355.0,345.0,339.0,338.0,338.0,337.0,338.0,336.0,336.0,335.0
3591,3591,166.85393258426967,166.24719101123594,165.64044943820224,164.42696629213484,163.21348314606743,162.6067415730337,162.6067415730337,163.82022471910113,164.42696629213484,166.24719101123594,166.24719101123594,166.24719101123594,165.64044943820224
3594,3594,539.7957746478874,538.4366197183099,536.0774647887324,532.3591549295775,526.2816901408451,524.9225352112676,526.2816901408451,527.6408450704225,527.0,530.3591549295775,529.7183098591549,528.7183098591549,526.3591549295775
3595,3595,696.0,693.0,689.0,683.0,676.0,673.0,671.0,672.0,673.0,675.0,674.0,684.0,675.0
3596,3596,109.79497268307354,108.96907423186808,108.05064909027118,106.53764222344745,104.29126359580974,103.41910179940855,103.73610345346097,104.09936845270914,104.50889679715303,104.87216179640119,105.1891634504536,105.1891634504536,104.54831838003108
3597,3597,496.1092007007398,488.6478333981396,478.86426410376026,469.3794793183276,457.3322690774286,448.5024364378536,450.0800150757386,451.9563782225701,455.44143017006365,459.65430970856295,461.4721118101351,461.71233527382225,461.05738312796456
3599,3599,149.24418604651163,147.48837209302326,145.14728682170545,142.22093023255815,138.7093023255814,136.36821705426357,139.8798449612403,142.80620155038758,146.31782945736433,149.8294573643411,153.34108527131784,153.34108527131784,152.75581395348837
3607,3607,99.2274678111588,106.09442060085837,110.90128755364807,118.11158798283262,125.66523605150215,133.21888412017168,137.3390557939914,142.83261802575106,146.95278969957081,153.8197424892704,158.96995708154506,161.7167381974249,161.7167381974249
3608,3608,2173.123106901485,2204.9486828474173,2258.6188273888806,2314.839561442455,2363.4554536036703,2436.8098515120123,2479.1207143209513,2550.7966923190766,2610.6305436337625,2712.62565980958,2800.383491194317,2898.975790538207,2959.4987790439545
3610,3610,1714.4915611814347,1726.7383966244727,1713.5189873417721,1715.464135021097,1716.4915611814347,1736.3270042194092,1700.3270042194094,1681.76582278481,1673.0400843881857,1648.3691983122362,1610.7805907172997,1619.191983122363,1591.1097046413502
3612,3612,1759.4057180270624,1762.7611305106939,1775.0450676560454,1767.833587952859,1757.4349628982977,1737.5707114797033,1740.4351811436054,1744.137821911829,1755.857594936709,1777.9029899607158,1792.8362068965519,1775.9376909646442,1790.8942601484068
3614,3614,882.1244635193133,883.7639484978541,879.4034334763949,885.7510729613734,874.862660944206,884.7510729613733,895.7510729613733,915.0557939914163,916.6394849785407,929.1802575107296,925.2918454935622,952.8755364806866,941.695278969957
3616,3616,5137.909382634532,5203.005282271377,5297.282720369759,5357.984311654011,5417.897339055794,5439.322773192473,5479.322773192473,5515.728821393199,5514.3851304060745,5566.1089732585015,5587.840462198746,5565.016771211621,5598.089336414659
3617,3617,146.5476923076923,149.53846153846155,158.01230769230767,164.99076923076922,168.48000000000002,172.4676923076923,172.4676923076923,171.96923076923076,165.48923076923074,162.49846153846153,160.50461538461536,166.98461538461538,171.96923076923076
3618,3618,692.0,698.0,710.0,699.0,701.0,684.0,688.0,677.0,692.0,683.0,676.0,692.0,699.0
3620,3620,8168.593698545403,8212.81652472295,8277.86972027972,8307.094927074788,8308.160626375487,8314.444198799338,8326.618885611595,8310.170840658411,8354.90398438619,8368.256979268404,8292.843523850452,8279.510773723483,8250.09975973747
3621,3621,2348.1625,2341.11875,2342.03125,2352.9875,2372.5375,2404.13125,2419.40625,2425.68125,2419.0,2435.68125,2426.275,2393.31875,2368.59375
3622,3622,492.9220779220779,490.53246753246754,484.5844155844156,481.4155844155844,480.5844155844156,481.3636363636364,495.24675324675326,498.2987012987013,510.1818181818182,520.6233766233765,534.2857142857142,523.012987012987,519.2467532467533
3623,3623,921.0,918.0,909.0,897.0,901.0,917.0,902.0,905.0,888.0,879.0,886.0,886.0,892.0
3624,3624,595.0,595.0,579.0,569.0,566.0,562.0,561.0,553.0,560.0,560.0,561.0,571.0,570.0
3629,3629,9219.836126629423,9220.398510242085,9211.0,9220.28119180633,9227.28119180633,9245.71880819367,9328.078212290502,9413.359404096835,9536.957169459964,9566.398510242085,9535.519553072625,9536.078212290502,9354.078212290502
3630,3630,30340.6443016443,30794.176573426572,31149.530807030806,31489.751086751086,31722.99366849367,31961.80618030618,32164.919674919674,32308.810196560196,32488.165753165755,32614.683471933473,32282.459128709128,32143.316055566054,32182.24881874882
3631,3631,10460.58021133021,10770.764843952344,11023.442126479627,11306.344211431711,11594.264487739487,11884.60261887762,12429.636537061537,13034.12325997326,13612.373473560974,14159.578727766228,14608.446425883925,15136.401404201404,15422.861886186885
3633,3633,635.0,633.0,623.0,617.0,617.0,616.0,612.0,609.0,609.0,608.0,615.0,620.0,635.0
3634,3634,1841.1396648044692,1817.9497206703911,1826.7541899441342,1815.7597765363128,1803.173184357542,1805.1843575418995,1840.3798882681565,1862.5754189944134,1881.3743016759777,1900.3854748603353,1890.5921787709497,1909.3854748603353,1920.1787709497207
3635,3635,549.0446927374301,554.2039106145252,552.9413407821229,558.36312849162,562.5754189944134,565.4189944134077,562.68156424581,551.9441340782123,546.2597765363128,552.1033519553073,553.2094972067039,558.1033519553073,548.9972067039106
3636,3636,5494.8156424581,5458.846368715084,5427.304469273743,5369.877094972067,5325.251396648045,5302.3966480446925,5328.938547486034,5356.480446927374,5350.365921787709,5362.511173184357,5353.198324022346,5353.511173184357,5337.824022346369
3637,3637,590.8961038961039,588.987012987013,601.3896103896104,607.4935064935065,606.4805194805195,599.4805194805194,594.3766233766233,612.2857142857143,615.5844155844156,635.8961038961039,632.5974025974026,626.987012987013,624.077922077922
3638,3638,2118.526973026973,2106.859140859141,2113.648851148851,2093.544955044955,2105.1733266733268,2105.788711288711,2110.507992007992,2132.214285714286,2154.954045954046,2162.8731268731267,2189.017982017982,2178.205294705295,2185.1143856143854
3639,3639,544.5769230769231,541.1538461538462,537.9615384615385,532.9615384615385,540.3461538461538,533.7307692307692,518.1153846153846,501.5,486.46153846153845,480.2307692307692,473.38461538461536,482.8076923076923,496.8076923076923
3640,3640,975.375,1010.0,1010.5,1031.125,1020.25,1032.0,1042.625,1027.25,1045.875,1041.5,1024.0,1037.5,1008.375
3641,3641,1118.0,1136.857142857143,1158.2857142857142,1214.0,1231.857142857143,1245.5714285714284,1253.0,1269.7142857142858,1277.5714285714287,1275.7142857142858,1270.5714285714284,1277.857142857143,1278.4285714285713
3644,3644,9050.625,9123.142857142857,9158.214285714286,9209.875,9272.892857142857,9331.42857142857,9361.375,9376.035714285714,9372.55357142857,9408.785714285714,9342.42857142857,9372.642857142857,9534.19642857143
3646,3646,577.7962470055896,580.1561085972851,584.8216928400319,587.8742081447964,593.1019696566409,598.7946233697099,592.96986957679,589.8424540857067,596.6193771626298,592.2595155709342,600.7816076656907,594.1321000798509,596.6495075858397
3647,3647,51.98076923076923,51.98076923076923,51.58846153846154,51.39230769230769,51.58846153846154,51.39230769230769,51.784615384615385,51.58846153846154,51.0,51.0,50.01923076923077,50.80384615384615,50.215384615384615
3649,3649,465.90570719602977,461.0545905707196,447.75682382133994,445.90570719602977,441.1290322580645,433.9478908188586,444.24565756823824,449.9156327543424,462.43672456575683,471.25558312655085,480.70223325062034,480.6277915632754,479.77667493796525
3658,3658,5286.330839991909,5401.9337728332675,5522.0725831550235,5619.453323975117,5714.65173869517,5867.122566090264,5871.275542405719,5976.43456708531,6101.877595437066,6171.061324603972,6240.430923094799,6354.510058126669,6512.664470021508
3659,3659,704.3623188405797,695.768115942029,739.4927536231884,758.3478260869565,748.7971014492754,750.9275362318841,752.2463768115942,746.1594202898551,731.3913043478261,729.9420289855072,748.768115942029,731.2753623188406,726.7246376811594
3660,3660,7652.752740380998,7654.250143691766,7627.596209415978,7629.47943598178,7609.787590385583,7636.226809110548,7691.919818124645,7751.355687130301,7792.449610386626,7809.3113105587345,7809.49257593011,7860.631078753499,7958.469211141737
3662,3662,1163.0,1142.0,1120.0,1138.0,1113.0,1090.0,1110.0,1119.0,1121.0,1120.0,1107.0,1082.0,1060.0
3663,3663,102.67806267806267,113.45868945868946,122.3019943019943,132.56695156695156,143.34757834757835,154.12820512820514,157.94017094017096,161.23646723646723,165.04843304843303,171.76638176638176,178.03133903133903,184.81196581196582,193.52991452991452
3664,3664,1036.3527065527064,1056.402849002849,1062.9749287749287,1066.9561253561253,1082.2524216524216,1098.7179487179487,1104.905982905983,1107.7789173789174,1099.9669515669516,1114.7413105413107,1132.722507122507,1146.357264957265,1155.1316239316238
3665,3665,355.8106458941902,361.90694579681923,357.88758519961056,358.2683219733853,361.3529535864979,359.47208698474526,359.47208698474526,367.5108081791626,373.16481661798116,382.9727036676404,392.9652547874067,401.9501135994807,403.27698799091206
3666,3666,4448.520221970118,4496.25505422932,4561.674625115323,4622.0282028455385,4662.944783761707,4711.635986520573,4799.597915479771,4870.96545991822,4944.94090316824,5041.411419114756,5103.882870562156,5120.476773697895,5092.0834375703635
3669,3669,1311.6074778692475,1309.7470299993697,1292.1861365761677,1301.1176926359144,1327.7288520795328,1348.7127741751963,1371.6305467407283,1407.7019493969296,1439.9570430470176,1454.758554853776,1471.5902299775669,1463.5209371311187,1471.8304695790516
3670,3670,517.1257892553731,530.8101178314105,536.4253913631267,541.4272195166915,549.5434071251901,565.5555896947444,565.9017098612754,567.5218533482863,570.0227674250688,582.873457975512,587.8752861290768,614.6304979030003,629.9033075753154
3672,3672,10471.0,10470.0,10468.0,10451.0,10425.0,10420.0,10484.0,10553.0,10620.0,10699.0,10753.0,10745.0,10799.0
3673,3673,1644.4404864617575,1647.7807251303907,1657.6555130004056,1673.9353298505164,1709.9378720262955,1753.2106902393764,1744.9016190947136,1770.594635691991,1773.2108102297436,1785.854163701879,1801.7860225928632,1822.0935842690599,1830.8951627481333
3675,3675,1783.8324030289132,1768.0813923162157,1810.799459766135,1796.470843519795,1810.6901386979848,1826.0750178822184,1836.0830143044263,1862.8885925581485,1862.308122028403,1895.842879261389,1930.101669380721,1934.6539942864827,1946.3003123165242
3677,3677,17460.561983471074,17620.435301924354,17760.050551969598,17873.069855824335,18031.172729283546,18322.81001789628,18555.240674830588,18829.35452735718,18971.640083650036,19050.552834248254,19214.39763929943,19298.481208903904,19299.119382276647
3678,3678,5958.16372805249,6032.262799915064,6052.8989369197225,6163.158622127313,6268.784072302388,6391.450447976151,6477.409453070061,6507.613232184151,6541.451407062937,6527.509296315039,6541.518384835741,6584.0989261536615,6652.816425243859
3682,3682,611.7371673819742,607.7866830165543,614.3429552421827,623.3429552421827,626.1352789699571,634.9352299202943,646.3238013488657,640.5294911097486,642.3809442060086,639.6381361128142,639.5391048436542,650.6381361128142,652.8781606376456
3683,3683,1647.0,1668.0,1702.0,1708.0,1738.0,1775.0,1757.0,1732.0,1740.0,1739.0,1735.0,1730.0,1730.0
3685,3685,2712.8055086544673,2713.474873074604,2730.3273453360803,2721.201615180946,2743.259460511633,2752.534842798052,2792.8091943392674,2845.8577510251,2886.719756013659,2901.379342425888,2908.8975526813206,2943.389853639359,2968.3161453130674
3687,3687,947.7967479674796,978.9349593495934,991.5853658536586,1027.560975609756,1047.3495934959349,1091.30081300813,1080.4634146341464,1071.4634146341464,1068.6260162601627,1071.3252032520325,1055.1626016260163,1061.7642276422764,1097.341463414634
3688,3688,1172.1169590643274,1176.1286549707602,1183.122807017544,1205.93567251462,1225.3391812865498,1247.3567251461989,1263.3625730994152,1289.169590643275,1309.1812865497077,1325.391812865497,1320.3976608187133,1365.812865497076,1392.6315789473683
3690,3690,31666.249172208165,32159.081487813073,32702.77881961043,33211.21400591919,33707.859312905886,34304.71431211604,34564.76074298123,34832.9717482459,34960.48700206861,35023.69729841163,35000.34631880546,35155.76201376241,35283.233392464426
3691,3691,8443.279120335399,8688.582939824906,8959.726822918514,9248.67313183892,9586.7768400529,9880.741768935444,10429.878688473358,10950.384646362012,11437.61842077344,12105.880964866286,12734.22017455045,13156.730543026128,13661.762387208115
3695,3695,364.5180351906158,362.4241935483871,373.1489736070381,381.61209677419356,384.97082111436947,396.04376832844576,409.06539589442815,427.73247800586506,449.83592375366567,474.8872434017595,491.6557917888563,501.33365102639294,518.7734604105572
3697,3697,591.7047244094489,593.8346456692914,587.1811023622048,588.3110236220473,591.4409448818898,597.4842519685039,592.7007874015749,587.9606299212599,581.220472440945,576.4803149606299,570.6968503937009,572.6535433070867,577.9133858267717
3698,3698,850.0,858.0,853.0,859.0,867.0,882.0,908.0,934.0,959.0,987.0,1010.0,1017.0,1038.0
3699,3699,1072.7246376811595,1085.6859903381642,1105.4541062801932,1120.376811594203,1123.376811594203,1141.3381642512077,1162.608695652174,1185.87922705314,1205.111111111111,1216.4589371980676,1232.806763285024,1223.768115942029,1195.8840579710145
3700,3700,1316.9464663045258,1326.1475928354446,1343.3658763302867,1323.6896341554734,1337.2015241517793,1329.4458644294025,1346.2280375007017,1341.4140272902005,1367.4602696545758,1363.8103318936135,1402.1798951159317,1382.52616722875,1396.2499526570464
3701,3701,1059.0361338644432,1069.8662805904328,1061.4897580596744,1074.794470078361,1077.285020522608,1096.9969810358364,1099.9397823232903,1117.2826389563995,1113.1759835645057,1113.681957554076,1096.0694042668974,1106.5105160157825,1110.7244840501023
3704,3704,24.641148325358852,24.52153110047847,24.401913875598087,24.820574162679424,25.358851674641148,25.119617224880383,25.538277511961724,25.77751196172249,25.538277511961724,25.059808612440193,24.641148325358852,26.076555023923444,25.47846889952153
3705,3705,258.2392344497608,256.9856459330143,255.73205741626793,260.11961722488036,265.7607655502392,263.2535885167464,267.6411483253588,270.14832535885165,267.6411483253588,262.6267942583732,258.2392344497608,273.2822966507177,267.0143540669856
3707,3707,1777.8212290502793,1783.6759776536312,1810.9217877094973,1828.04469273743,1833.899441340782,1849.9333599361532,1853.3970470869913,1856.1288906624102,1872.5925778132482,1875.7881085395052,1862.608938547486,1866.340782122905,1883.072625698324
3708,3708,65.05263157894737,64.73684210526315,64.42105263157895,65.52631578947368,66.94736842105263,66.3157894736842,67.42105263157895,68.05263157894737,67.42105263157895,66.1578947368421,65.05263157894737,68.84210526315789,67.26315789473684
3709,3709,303.0,302.0,296.0,293.0,295.0,294.0,295.0,301.0,298.0,303.0,306.0,307.0,320.0
3711,3711,546.5993208828523,540.5619694397284,545.339558573854,548.30220713073,553.5229202037351,547.893039049236,552.3005093378608,560.151103565365,568.2988115449915,570.0016977928693,586.4448217317488,581.2597623089983,597.4057724957555
3712,3712,369.0,365.0,360.0,366.0,363.0,361.0,357.0,361.0,352.0,350.0,351.0,347.0,343.0
3713,3713,1003.4574468085107,1024.463829787234,1027.4255319148936,1039.4255319148936,1040.431914893617,1045.4446808510638,1035.5531914893618,1030.655319148936,1024.7,1015.7765957446809,1012.9042553191489,1014.9872340425532,1033.1340425531914
3714,3714,3485.412859560068,3515.0101522842638,3519.937394247039,3520.529610829103,3544.791878172589,3590.1607445008462,3639.2673434856174,3682.373942470389,3707.373942470389,3700.1895093062603,3720.0,3753.776649746193,3754.072758037225
3715,3715,306.0,310.0,308.0,305.0,314.0,310.0,327.0,337.0,340.0,355.0,369.0,386.0,389.0
3717,3717,2979.933825960359,2981.132412865682,3010.87612146459,3034.3343723674006,3067.050920232918,3126.8496651920195,3187.8253044621765,3254.1947449465824,3336.772014517996,3422.0208981523356,3517.7661553652997,3599.783797557626,3631.2679578043358
3718,3718,75.55757575757576,73.9030303030303,71.42121212121212,70.86969696969697,71.14545454545456,72.8,76.66060606060606,78.5909090909091,80.7969696969697,84.38181818181818,88.51818181818183,93.75757575757575,95.96363636363637
3719,3719,395.5871404399323,377.98984771573606,373.0626057529611,374.4703891708968,363.20812182741116,368.839255499154,385.73265651438237,402.6260575296108,402.6260575296108,399.81049069373944,416.0,420.2233502538071,420.92724196277493
3720,3720,523.0,536.0,538.0,549.0,563.0,578.0,594.0,609.0,625.0,648.0,663.0,672.0,709.0
3722,3722,4405.171877062059,4523.408420297758,4721.3165480165635,4841.199063249344,4944.65993112567,5063.143804422798,5138.029999925299,5257.410462125344,5402.976850157245,5586.903553527008,5773.682585451729,5905.18531826365,6005.6967313328405
3723,3723,3032.02828129938,3052.443666151881,3030.115521510163,3021.9552519742692,3032.3402126397577,3050.9630737890852,3176.0699720725697,3303.419831103773,3417.5661697893147,3591.208179815492,3722.4686802631113,3785.8076614513316,3867.84418292749
3725,3725,627.34822732859,624.0390316775066,630.8623344349177,639.3770316946863,640.2075255751715,637.6552304509419,641.5470552191675,642.4354113380089,641.2186599624953,656.5799920909894,641.7894272075689,637.5669406328968,628.5103968280816
3726,3726,358.49716201414014,361.91127559996016,368.2593354798022,375.93447737909514,381.6605868490059,384.7325322800146,395.2792345736383,402.712400836459,404.3778670295748,414.540810568593,410.2003850366781,411.28549141965675,407.7087994158064
3727,3727,300.6241773975935,299.84521766266187,296.7389172395437,294.8851419878296,298.67261036104253,302.56198582569243,297.4583134470827,294.15140090987245,296.70036200624736,301.88173111341587,303.1007972856798,300.78237825790325,302.36163299771465
3728,3728,605.6180371352785,620.5371352785146,630.6624668435013,641.3060344827586,651.9484969053934,669.2087754199823,671.4525862068965,667.7292219274979,672.430260831123,680.3587533156499,688.579133510168,693.4278293545535,683.8580901856764
3730,3730,8068.775611485289,8275.95639844027,8455.02339595888,8622.781105990784,8787.640198511166,8945.00265863169,9119.737858915278,9270.512938674228,9416.601736972705,9540.063098192131,9645.385678837292,9795.58649415101,9869.684863523573
3732,3732,592.5818181818182,594.2136363636364,590.7954545454545,589.7954545454545,587.4272727272727,596.5318181818182,601.95,605.5272727272727,606.4227272727272,597.6318181818182,596.5772727272728,610.3636363636364,608.7818181818182
3733,3733,212.05454545454546,211.5590909090909,205.61363636363635,205.61363636363635,205.11818181818182,206.60454545454544,212.55,216.0181818181818,214.53181818181818,217.50454545454545,221.46818181818182,227.9090909090909,233.85454545454544
3735,3735,621.6630434782609,628.8152173913044,629.1358695652174,625.7119565217391,621.4076086956522,613.9836956521739,627.0,618.0,619.2554347826087,622.2717391304348,638.2880434782609,626.2554347826087,619.8152173913044
3737,3737,4284.034722222223,4305.034722222223,4322.354166666667,4328.513888888889,4357.673611111111,4403.513888888889,4410.034722222222,4403.875,4418.395833333333,4419.597222222222,4402.958333333333,4384.118055555556,4358.4375
3738,3738,171.97916666666666,177.84722222222223,182.36111111111111,191.84027777777777,195.4513888888889,199.0625,195.4513888888889,196.80555555555557,192.29166666666666,192.74305555555557,194.09722222222223,192.74305555555557,188.68055555555557
3739,3739,209.02083333333331,216.15277777777777,221.63888888888889,233.15972222222223,237.54861111111111,241.9375,237.54861111111111,239.19444444444446,233.70833333333331,234.25694444444446,235.90277777777777,234.25694444444446,229.31944444444446
3740,3740,957.074956525968,977.3319700896641,980.3498309586264,996.3614511122016,1017.119643994206,1048.1266216731049,1074.4667528827313,1102.0225241256899,1125.4178127505204,1154.0486677779595,1182.3083123325237,1191.192322277282,1209.0747339813295
3741,3741,3009.842807885523,3039.4488697446727,3120.524355715438,3134.3390249741947,3143.9361910764646,3183.306999441705,3208.6202842010084,3271.043496083463,3286.069571240199,3339.2956345971484,3410.733186204751,3444.3274714559752,3424.046829874214
3744,3744,435.96055684454757,445.1554524361949,444.0904872389791,451.2204176334107,458.7053364269142,469.54524361948955,477.96519721577727,487.74013921113686,495.45011600928075,504.87006960556846,513.2900232018562,516.7099767981439,519.6148491879351
3746,3746,339.800175775008,345.95483114946205,356.60344092894434,353.60213593267287,360.3334664962182,369.60418664109943,368.6841376371578,368.45317992969,370.72360711622457,371.29881751358266,375.14504101416856,386.5739054010866,395.9277724512624
3747,3747,4353.875,4419.625,4480.4375,4531.8125,4608.3125,4699.6875,4804.0,4870.0,4938.5625,5003.875,5022.1875,4978.5625,5000.625
3749,3749,1858.0,1878.0,1871.0,1884.0,1908.0,1927.0,1939.0,1965.0,2011.0,2050.0,2113.0,2178.0,2235.0
3750,3750,528.0,1827.0,3387.0,5149.0,7204.0,9493.0,11911.0,14544.0,17309.0,20975.0,24807.0,28244.0,30758.0
3751,3751,162.0,158.0,156.0,159.0,158.0,158.0,86.0,75.0,76.0,95.0,151.0,162.0,167.0
3752,3752,21658.0,22941.0,23695.0,24192.0,24692.0,25233.0,25565.0,25719.0,25821.0,25798.0,25227.0,25114.0,25467.0
3753,3753,910.0336101225781,1203.9944642151047,1485.2736259391063,1767.345591142744,2066.898774219059,2389.6148675365757,2745.985765124555,3173.815342032424,3753.7267694741004,4329.511269276394,4712.036773428233,5269.339264531435,5945.604982206406
3754,3754,17814.0,22352.0,26908.0,30892.0,34720.0,39356.0,42595.0,45311.0,47907.0,49924.0,51075.0,52392.0,53756.0
3755,3755,269.67625899280574,262.62589928057554,261.74460431654677,254.69424460431654,248.5251798561151,245.0,245.88129496402877,249.4064748201439,245.0,248.5251798561151,245.88129496402877,283.77697841726615,311.09712230215825
3756,3756,9477.194961305993,10047.586488165847,10676.19304072756,11164.473456476304,11687.62503530475,12339.080370558662,12894.595187256396,13619.060848443767,14339.14942100209,15194.955397390273,16160.429893238434,17295.070259278087,18145.747398745974
3757,3757,8195.494195552648,8452.033191628516,8671.351986592545,8836.095528122956,9049.855501962067,9312.022727272728,9479.936886854153,9643.156025179856,9759.460227272728,9767.730501962067,9829.067568672335,10643.171885219097,11368.544923152387
3758,3758,2159.672665735468,2174.0544214032448,2195.1483096789316,2200.372906023814,2203.329165730584,2276.33160768532,2271.9636930169863,2247.0551393379374,2285.670741475136,2284.5799007589594,2316.4321038905223,2399.1716059271125,2507.266099807574
3759,3759,1148.1253644314868,1139.2944606413994,1107.8163265306123,1109.478134110787,1105.8163265306123,1111.9708454810495,1120.1253644314868,1116.7871720116618,1104.125364431487,1093.463556851312,1072.1399416909621,1080.6326530612246,1082.1399416909621
3760,3760,406.0,400.0,388.0,385.0,381.0,387.0,395.0,384.0,378.0,363.0,357.0,352.0,349.0
3761,3761,1186.0,1207.0,1243.0,1262.0,1278.0,1292.0,1282.0,1278.0,1246.0,1237.0,1191.0,1202.0,1186.0
3762,3762,97.7348036286599,103.42940952794828,107.292253295078,108.36570057136085,111.74972715914647,116.26956182499666,117.37864384515478,116.8552832359666,117.36973515918598,117.19714171428006,120.31057931150278,128.5239927110751,131.81560402767423
3763,3763,1491.8131520119225,1517.045827123696,1540.8870156482863,1561.7676043219076,1588.1766952309986,1607.5428464977645,1615.0342771982116,1641.4375,1647.252887481371,1661.4574329359166,1676.198677347243,1689.5019560357675,1685.8251676602085
3764,3764,7729.149028077753,8068.390928725702,8381.17494600432,8701.537796976241,9005.863930885529,9347.647948164147,9643.76889848812,9847.516198704103,10167.889848812094,10363.179265658748,10546.45788336933,10708.08423326134,10919.589632829373
3765,3765,6919.313432835821,6940.038805970149,6957.038805970149,6964.450746268657,6984.588059701492,7030.35223880597,7077.665671641791,7090.665671641791,7061.802985074627,7003.35223880597,6946.176119402985,6916.137313432836,6881.038805970149
3766,3766,1312.3822193380922,1306.8742375081115,1301.4829331602855,1312.288384166126,1302.759766385464,1293.2129785853342,1304.8995457495132,1324.8995457495132,1304.1535366645035,1288.6042829331602,1287.7804023361452,1254.8192083062945,1253.9177157689812
3767,3767,1295.0,1286.0,1295.0,1299.0,1288.0,1305.0,1317.0,1321.0,1307.0,1292.0,1280.0,1260.0,1264.0
3770,3770,3286.0,3264.0,3258.0,3272.0,3302.0,3349.0,3346.0,3353.0,3360.0,3358.0,3324.0,3316.0,3330.0
3775,3775,3648.6774635299544,3740.4606613619326,3821.758807588076,3872.0270570258895,3912.8644553998733,3977.6476532318516,4035.4551548175054,4122.452401545292,4121.129951565473,4121.105647811797,4112.623349478175,4125.89159891599,4104.0
3777,3777,10429.338929912668,10539.501087271947,10666.257585854548,10776.082232591598,10888.91150088428,11047.786772997657,11121.359052832768,11181.88093178804,11248.823600347096,11155.514570767438,11008.229109538217,10927.657581411879,10982.532786885246
3778,3778,162.21222410865875,164.21788341822298,165.8879456706282,167.89360498019244,176.25410299943405,177.92529711375212,176.92416525183927,182.94680249009622,184.95472552348613,188.6361063950198,194.99320882852294,194.32427843803055,205.6960950764007
3779,3779,260.188455008489,286.553480475382,310.7724957555178,337.1375212224109,367.88964346349746,388.1816638370119,408.10865874363327,430.56876061120545,451.0797962648557,469.02886247877757,492.5619694397284,485.41595925297116,484.8981324278438
3781,3781,4631.4018289929245,4629.668872223667,4512.020081630698,4521.170805906422,4527.390381536272,4588.70389644602,4612.103755833208,4644.751407838737,4674.397830936187,4665.068471254773,4673.3535361898375,4693.332947531921,4807.527738015409
3782,3782,8003.0,7971.0,8107.0,8078.0,8079.0,8087.0,8130.0,8121.0,8135.0,8149.0,8054.0,7988.0,8032.0
3783,3783,2107.598171007075,2171.3311277763332,2196.9799183693017,2261.829194093578,2346.609618463728,2447.29610355398,2491.8962441667923,2528.2485921612633,2551.602169063813,2561.9315287452273,2582.6464638101625,2601.66705246808,2620.4722619845907
3785,3785,67.65870307167235,69.06825938566553,69.06825938566553,68.86689419795222,69.26962457337883,69.06825938566553,68.6518771331058,69.04778156996586,69.839590443686,68.02047781569965,66.79863481228668,65.59044368600684,67.60409556313994
3786,3786,1522.555180605626,1546.0330539351598,1541.9880257925709,1535.0543065525167,1555.4489495354392,1593.436431045854,1580.8640703340611,1571.6145073606158,1580.7889273799537,1560.686839257471,1532.1000518668877,1512.274471886226,1483.5084747933329
3787,3787,1083.5638506876228,1067.1669941060904,1070.565815324165,1071.5599214145382,1090.5520628683694,1102.3477406679765,1072.35952848723,1062.3634577603143,1030.1768172888014,1010.5854616895874,966.2003929273085,945.8055009823183,962.0
3788,3788,1796.9144101819425,1797.4417015460836,1801.7385325019218,1817.3531220637226,1824.3175023490219,1818.3479115059365,1820.3796019475526,1829.6800205005552,1831.4753566242418,1833.9797557017168,1782.2343896813873,1757.7162381481164,1752.391304347826
3789,3789,277.25,273.5,279.5,281.75,277.75,275.0,274.0,283.0,292.0,289.0,296.0,290.0,287.0
3791,3791,1548.2839168490152,1546.0404814004376,1521.1980306345733,1506.7357768052516,1491.52352297593,1476.9037199124728,1466.0612691466083,1450.4245076586433,1475.4792122538292,1463.2669584245077,1431.1575492341358,1444.890590809628,1446.8424507658644
3792,3792,1086.0,1097.0,1110.0,1099.0,1093.0,1105.0,1109.0,1093.0,1090.0,1077.0,1060.0,1044.0,1049.0
3793,3793,3609.826086956522,3643.478260869565,3681.173913043478,3672.3478260869565,3682.782608695652,3695.7391304347825,3728.695652173913,3716.391304347826,3687.391304347826,3708.478260869565,3677.608695652174,3641.521739130435,3675.6521739130435
3795,3795,1258.0,1265.0,1265.0,1273.0,1274.0,1290.0,1277.0,1292.0,1314.0,1310.0,1328.0,1295.0,1265.0
3796,3796,9615.0,9695.0,9768.0,9839.0,9941.0,10081.0,10102.0,10086.0,10059.0,9949.0,9866.0,9807.0,9919.0
3797,3797,3367.2608695652175,3402.391304347826,3446.163043478261,3507.9347826086955,3553.782608695652,3577.6304347826085,3596.2934782608695,3636.2391304347825,3692.5434782608695,3784.413043478261,3800.358695652174,3817.1521739130435,3855.7391304347825
3799,3799,6016.854533477063,6002.7508084800575,6015.109324469996,5989.467840459935,5967.402443406396,5963.349443047072,6001.067582944065,6038.685411426518,6093.878189004671,6075.9695173074615,6008.55015570727,6002.127380524614,5984.343813630375
3802,3802,25683.0,25691.0,25708.0,25660.0,25625.0,25653.0,25644.0,25629.0,25526.0,25281.0,24651.0,24390.0,24544.0
